dealId,buyerId,dealSector,dealGeography,dealRevenue,dealEbitda,dealSize,buyerType,buyerSectorFocus,buyerGeographies,buyerMinDeal,buyerMaxDeal,buyerMinEbitda,buyerMaxEbitda,buyerDryPowder,buyerPastDeals,buyerSynergyPropensity,sectorMatch,geoMatch,sizeFit,dryPowderFit,activityLevel,ebitdaFit,pPursue,pNda,pIoi,outcomeStage,label
syn_d317,syn_b149,Software,UK,150.1346,2.3736,12.415,Strategic,Software|Business Services,US|Europe,43.099,250.0,2.301,20.826,0.0,21,0.7156,1,0,0,0.65,1.0,1,0.781189,0.333434,0.175489,Pursue,0
syn_d317,syn_b131,Software,UK,150.1346,2.3736,12.415,Private Equity,Manufacturing|Consumer,US|Europe,43.437,160.468,2.532,15.733,436.763,8,0.4051,0,0,0,1.0,0.4,0,0.631567,0.177349,0.090002,Pursue,0
syn_d317,syn_b16,Software,UK,150.1346,2.3736,12.415,Strategic,Business Services|Consumer,US|Europe|UK,25.0,150.0,1.658,15.589,0.0,16,0.8258,0,1,0,0.65,0.8,1,0.701365,0.314002,0.153828,NDA,0
syn_d317,syn_b128,Software,UK,150.1346,2.3736,12.415,Private Equity,Consumer,US|Europe,73.783,338.494,4.67,50.888,465.425,29,0.2979,0,0,0,1.0,1.0,0,0.575631,0.160179,0.051983,No,0
syn_d317,syn_b58,Software,UK,150.1346,2.3736,12.415,Private Equity,Consumer|Business Services,US|Canada,39.837,227.126,3.156,18.353,342.218,13,0.4057,0,0,0,1.0,0.65,0,0.551392,0.127528,0.02841,Pursue,0
syn_d317,syn_b173,Software,UK,150.1346,2.3736,12.415,Private Equity,Business Services|Software|Manufacturing,US,36.097,192.358,1.874,20.276,275.759,21,0.4191,1,0,0,1.0,1.0,1,0.770962,0.380034,0.196102,IOI,1
syn_d317,syn_b219,Software,UK,150.1346,2.3736,12.415,Strategic,Manufacturing,US,76.366,600.0,5.337,64.818,0.0,24,0.801,0,0,0,0.65,1.0,0,0.500881,0.136673,0.036254,No,0
syn_d317,syn_b203,Software,UK,150.1346,2.3736,12.415,Private Equity,Consumer,US,94.511,509.195,6.484,80.924,1193.572,18,0.4717,0,0,0,1.0,0.9,0,0.559361,0.175921,0.064095,Pursue,0
syn_d317,syn_b122,Software,UK,150.1346,2.3736,12.415,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,0,0,1.0,1.0,1,0.67407,0.199993,0.09691,Pursue,0
syn_d317,syn_b43,Software,UK,150.1346,2.3736,12.415,Private Equity,Manufacturing,US|Europe,36.048,201.495,2.487,27.142,565.585,24,0.2963,0,0,0,1.0,1.0,0,0.610511,0.128933,0.035877,Pursue,0
syn_d317,syn_b153,Software,UK,150.1346,2.3736,12.415,Private Equity,Software,US|UK,132.978,800.0,10.201,77.445,1212.772,14,0.4624,1,1,0,1.0,0.7,0,0.79275,0.308848,0.169565,Pursue,0
syn_d317,syn_b226,Software,UK,150.1346,2.3736,12.415,Private Equity,Healthcare|Manufacturing|Consumer,US,42.507,153.549,2.279,12.484,431.366,23,0.3445,0,0,0,1.0,1.0,1,0.643543,0.151346,0.06852,Pursue,0
syn_d317,syn_b88,Software,UK,150.1346,2.3736,12.415,Strategic,Consumer|Business Services,US|Europe,55.449,600.0,3.987,85.689,0.0,17,0.6921,0,0,0,0.65,0.85,0,0.479482,0.118437,0.030065,Pursue,0
syn_d317,syn_b129,Software,UK,150.1346,2.3736,12.415,Private Equity,Healthcare,US|UK,177.066,800.0,13.269,71.314,1542.524,28,0.4677,0,1,0,1.0,1.0,0,0.737039,0.287891,0.100831,IOI,1
syn_d317,syn_b235,Software,UK,150.1346,2.3736,12.415,Private Equity,Business Services,US|Europe,101.486,800.0,8.336,73.006,957.881,7,0.2811,0,0,0,1.0,0.35,0,0.594911,0.129273,0.030898,Pursue,0
syn_d317,syn_b67,Software,UK,150.1346,2.3736,12.415,Private Equity,Software,US|Mexico,65.194,322.846,3.746,25.804,553.797,23,0.3523,1,0,0,1.0,1.0,0,0.689659,0.226206,0.078956,No,0
syn_d317,syn_b194,Software,UK,150.1346,2.3736,12.415,Private Equity,Manufacturing,US|Mexico|UK,113.675,444.745,6.168,73.003,642.068,25,0.3315,0,1,0,1.0,1.0,0,0.795386,0.253383,0.101961,Pursue,0
syn_d317,syn_b72,Software,UK,150.1346,2.3736,12.415,Strategic,Software|Healthcare,US,25.0,150.0,1.601,13.05,0.0,23,0.6964,1,0,0,0.65,1.0,1,0.743324,0.321623,0.15124,NDA,0
syn_d317,syn_b81,Software,UK,150.1346,2.3736,12.415,Strategic,Manufacturing|Consumer,US,25.0,250.0,1.457,24.02,0.0,22,0.7408,0,0,0,0.65,1.0,1,0.700752,0.296033,0.11606,Pursue,0
syn_d317,syn_b155,Software,UK,150.1346,2.3736,12.415,Private Equity,Healthcare|Business Services,US,26.49,194.477,2.185,20.517,322.547,27,0.3928,0,0,0,1.0,1.0,1,0.618452,0.253539,0.107606,No,0
syn_d317,syn_b40,Software,UK,150.1346,2.3736,12.415,Private Equity,Healthcare|Business Services,US|Canada,36.989,187.972,2.176,25.203,428.788,10,0.268,0,0,0,1.0,0.5,1,0.594354,0.218135,0.098188,No,0
syn_d317,syn_b212,Software,UK,150.1346,2.3736,12.415,Private Equity,Healthcare,US,16.214,88.693,1.0,10.646,227.219,16,0.4369,0,0,0,1.0,0.8,1,0.773402,0.247222,0.125418,Pursue,0
syn_d317,syn_b146,Software,UK,150.1346,2.3736,12.415,Strategic,Business Services,US|UK,38.285,250.0,2.712,38.566,0.0,13,0.6943,0,1,0,0.65,0.65,0,0.682661,0.119898,0.048797,Pursue,0
syn_d317,syn_b110,Software,UK,150.1346,2.3736,12.415,Private Equity,Business Services,US,58.682,204.078,3.058,17.426,545.389,27,0.3287,0,0,0,1.0,1.0,0,0.525416,0.179937,0.041543,No,0
syn_d318,syn_b99,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Software|Manufacturing,US|UK,31.177,220.071,1.935,27.932,311.655,23,0.489,0,0,0,1.0,1.0,0,0.530172,0.132163,0.045305,No,0
syn_d318,syn_b106,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Consumer,US|UK,90.784,303.32,4.9,42.157,437.356,17,0.3825,0,0,0,1.0,0.85,0,0.597014,0.210286,0.045907,No,0
syn_d318,syn_b236,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Software|Healthcare,US,89.534,317.456,4.879,30.577,440.721,12,0.4732,0,0,0,1.0,0.6,0,0.634712,0.222727,0.072774,No,0
syn_d318,syn_b94,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Consumer,US,82.149,288.996,4.946,23.522,358.322,26,0.467,0,0,0,1.0,1.0,0,0.634515,0.205507,0.079092,Pursue,0
syn_d318,syn_b139,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Business Services,US,93.022,349.151,5.415,33.059,505.817,20,0.2579,1,0,0,1.0,1.0,0,0.820667,0.347883,0.166436,Pursue,0
syn_d318,syn_b215,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Software|Healthcare,US|Europe,136.907,900.0,10.769,141.877,0.0,6,0.8023,0,0,0,0.65,0.3,0,0.389464,0.137377,0.036814,Pursue,0
syn_d318,syn_b53,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Business Services,US|UK,7.639,63.414,1.0,8.377,175.051,17,0.2766,1,0,1,1.0,0.85,1,0.894598,0.559194,0.358555,IOI,1
syn_d318,syn_b22,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Software,US|Europe,163.294,625.342,9.192,66.108,743.534,23,0.4411,0,0,0,1.0,1.0,0,0.572354,0.147202,0.055737,No,0
syn_d318,syn_b134,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Healthcare,US,31.906,107.096,2.288,14.011,202.927,20,0.3418,0,0,0,1.0,1.0,0,0.496268,0.184536,0.084116,Pursue,0
syn_d318,syn_b239,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Business Services,US,45.993,327.437,2.582,41.999,652.07,27,0.3604,1,0,0,1.0,1.0,0,0.719395,0.308384,0.107688,NDA,0
syn_d318,syn_b133,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing,US,25.749,91.157,1.671,9.113,106.831,9,0.2998,0,0,0,1.0,0.45,0,0.460307,0.085766,0.029719,Pursue,0
syn_d318,syn_b136,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Software|Business Services,US|Europe,35.661,250.0,2.88,27.366,0.0,12,0.655,1,0,0,0.65,0.6,0,0.677994,0.310427,0.099359,NDA,0
syn_d318,syn_b186,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Business Services|Consumer,US,22.509,161.242,1.646,20.769,383.388,22,0.377,1,0,0,1.0,1.0,0,0.71596,0.279573,0.124337,Pursue,0
syn_d318,syn_b152,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Consumer,US|Canada,60.727,400.0,4.358,33.787,0.0,13,0.731,0,0,0,0.65,0.65,0,0.429119,0.121532,0.02916,No,0
syn_d318,syn_b166,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Manufacturing|Software|Other,US,45.683,400.0,2.359,65.84,0.0,22,0.7654,1,0,0,0.65,1.0,0,0.618198,0.218062,0.082472,No,0
syn_d318,syn_b195,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Software,US|Europe,30.818,152.229,1.781,19.732,365.039,13,0.2634,0,0,0,1.0,0.65,0,0.523392,0.108366,0.042466,Pursue,0
syn_d318,syn_b97,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Consumer,US,142.171,800.0,9.738,113.856,1158.593,18,0.3903,0,0,0,1.0,0.9,0,0.533727,0.152021,0.058438,No,0
syn_d318,syn_b60,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Software|Manufacturing|Healthcare|Other,US|UK,53.842,187.331,2.792,16.455,344.995,7,0.44,1,0,0,1.0,0.35,0,0.685798,0.30802,0.077977,No,0
syn_d318,syn_b129,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Healthcare,US|UK,177.066,800.0,13.269,71.314,1542.524,28,0.4677,0,0,0,1.0,1.0,0,0.700463,0.245109,0.061005,NDA,0
syn_d318,syn_b112,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Healthcare,US,50.095,600.0,3.782,54.839,0.0,20,0.7354,0,0,0,0.65,1.0,0,0.522892,0.151146,0.054691,No,0
syn_d318,syn_b137,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Software|Consumer,US,47.093,169.657,3.438,20.472,262.905,23,0.4807,0,0,0,1.0,1.0,0,0.586075,0.202899,0.090413,IOI,1
syn_d318,syn_b28,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing|Consumer,US,52.805,311.485,2.827,38.939,532.062,7,0.2754,0,0,0,1.0,0.35,0,0.499551,0.098193,0.029049,No,0
syn_d318,syn_b62,Business Services,Mexico,25.036,1.0694,8.6153,Strategic,Healthcare|Software,US,142.824,900.0,9.39,102.714,0.0,19,0.7389,0,0,0,0.65,0.95,0,0.492774,0.130605,0.021032,Pursue,0
syn_d318,syn_b155,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Healthcare|Business Services,US,26.49,194.477,2.185,20.517,322.547,27,0.3928,1,0,0,1.0,1.0,0,0.660967,0.292887,0.079746,Pursue,0
syn_d318,syn_b161,Business Services,Mexico,25.036,1.0694,8.6153,Private Equity,Manufacturing,US|Europe,127.68,699.115,6.568,105.115,1371.035,25,0.3741,0,0,0,1.0,1.0,0,0.527383,0.158459,0.041918,No,0
syn_d319,syn_b214,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Consumer,US,94.258,524.433,7.734,54.688,823.265,7,0.3072,0,0,0,1.0,0.35,0,0.635928,0.127684,0.070745,Pursue,0
syn_d319,syn_b176,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Manufacturing,US,106.906,520.346,7.022,48.31,619.325,23,0.482,0,0,0,1.0,1.0,0,0.631483,0.164436,0.071606,Pursue,0
syn_d319,syn_b58,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Consumer|Business Services,US|Canada,39.837,227.126,3.156,18.353,342.218,13,0.4057,0,0,0,1.0,0.65,1,0.712937,0.187845,0.077265,Pursue,0
syn_d319,syn_b205,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Manufacturing|Software,US|Canada,82.539,558.204,5.224,56.757,688.863,26,0.4017,0,0,0,1.0,1.0,0,0.616823,0.134975,0.044128,No,0
syn_d319,syn_b90,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Healthcare,US,54.84,400.0,3.893,59.131,0.0,13,0.851,1,0,0,0.65,0.65,0,0.670519,0.298529,0.090844,NDA,0
syn_d319,syn_b139,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Manufacturing|Business Services,US,93.022,349.151,5.415,33.059,505.817,20,0.2579,0,0,0,1.0,1.0,0,0.618279,0.152096,0.050334,Pursue,0
syn_d319,syn_b83,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software,US|UK,63.485,240.901,3.263,31.539,368.058,13,0.4375,0,0,0,1.0,0.65,0,0.531024,0.135445,0.031984,Pursue,0
syn_d319,syn_b138,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software|Other,US,221.757,800.0,12.868,97.632,1193.785,5,0.3292,1,0,0,1.0,0.25,0,0.723793,0.222372,0.065305,Pursue,0
syn_d319,syn_b26,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software,US,11.932,89.199,1.0,10.243,175.149,21,0.4987,0,0,1,0.56421,1.0,1,0.650978,0.315278,0.102903,No,0
syn_d319,syn_b113,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Business Services,US,128.556,638.045,9.126,51.885,1343.252,11,0.4266,0,0,0,1.0,0.55,0,0.638422,0.165824,0.054905,No,0
syn_d319,syn_b61,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software,US,10.718,88.738,1.0,12.17,99.95,20,0.3729,0,0,1,0.32197,1.0,1,0.666334,0.326382,0.191557,No,0
syn_d319,syn_b79,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software,US|UK,88.029,295.8,6.787,31.785,411.891,27,0.3046,0,0,0,1.0,1.0,0,0.631115,0.19781,0.078097,Pursue,0
syn_d319,syn_b81,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Manufacturing|Consumer,US,25.0,250.0,1.457,24.02,0.0,22,0.7408,0,0,1,0.65,1.0,1,0.756882,0.307291,0.165149,Pursue,0
syn_d319,syn_b198,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Business Services|Manufacturing|Healthcare,US|UK|Canada,58.829,400.0,4.351,32.43,0.0,13,0.6525,1,0,0,0.65,0.65,0,0.725422,0.290968,0.098307,Pursue,0
syn_d319,syn_b1,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software|Other,US,11.244,56.774,1.0,4.816,153.186,8,0.2727,1,0,1,0.49346,0.4,1,0.718862,0.403589,0.202378,Pursue,0
syn_d319,syn_b232,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software,US|Europe,39.815,249.561,2.426,23.641,375.684,26,0.2891,0,0,0,1.0,1.0,1,0.716772,0.246139,0.087069,NDA,0
syn_d319,syn_b101,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Healthcare,US,24.43,149.934,1.711,11.612,181.953,22,0.3729,1,0,1,0.586128,1.0,1,0.869163,0.570779,0.393105,NDA,0
syn_d319,syn_b171,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Manufacturing,US,52.212,224.193,3.454,26.918,478.047,18,0.4741,0,0,0,1.0,0.9,0,0.628462,0.190151,0.037448,NDA,0
syn_d319,syn_b74,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Manufacturing|Business Services,US,91.11,377.002,5.306,61.362,418.904,12,0.3401,0,0,0,1.0,0.6,0,0.457939,0.090292,0.018496,No,0
syn_d319,syn_b11,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Healthcare,US|Europe,79.634,317.945,6.029,25.778,365.144,12,0.2818,1,0,0,1.0,0.6,0,0.62333,0.16798,0.055925,Pursue,0
syn_d319,syn_b163,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Business Services|Other,US|Canada,30.383,250.0,1.705,22.442,0.0,22,0.6691,1,0,1,0.65,1.0,1,0.796625,0.51466,0.327129,No,0
syn_d319,syn_b158,Healthcare,Mexico,61.9282,3.191,31.0432,Private Equity,Software|Manufacturing,US,66.179,422.34,3.508,61.465,562.9,13,0.295,0,0,0,1.0,0.65,0,0.628112,0.213897,0.080908,Pursue,0
syn_d319,syn_b100,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Manufacturing|Healthcare,US,84.597,600.0,6.216,54.682,0.0,18,0.8126,1,0,0,0.65,0.9,0,0.649971,0.216076,0.095705,Pursue,0
syn_d319,syn_b88,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Consumer|Business Services,US|Europe,55.449,600.0,3.987,85.689,0.0,17,0.6921,0,0,0,0.65,0.85,0,0.437094,0.138243,0.045134,No,0
syn_d319,syn_b166,Healthcare,Mexico,61.9282,3.191,31.0432,Strategic,Manufacturing|Software|Other,US,45.683,400.0,2.359,65.84,0.0,22,0.7654,1,0,0,0.65,1.0,1,0.80316,0.326072,0.169689,Pursue,0
syn_d320,syn_b225,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Healthcare,US,27.031,197.854,1.476,23.287,337.564,21,0.4551,0,0,1,0.277069,1.0,1,0.643863,0.377189,0.150185,No,0
syn_d320,syn_b142,Other,Europe,66.7768,9.8275,121.8338,Strategic,Manufacturing|Software,US,104.697,600.0,7.47,76.567,0.0,19,0.706,0,0,1,0.65,0.95,1,0.778157,0.427697,0.23935,Pursue,0
syn_d320,syn_b153,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software,US|UK,132.978,800.0,10.201,77.445,1212.772,14,0.4624,0,0,0,0.995432,0.7,0,0.588165,0.12238,0.042238,Pursue,0
syn_d320,syn_b215,Other,Europe,66.7768,9.8275,121.8338,Strategic,Software|Healthcare,US|Europe,136.907,900.0,10.769,141.877,0.0,6,0.8023,0,1,0,0.65,0.3,0,0.68674,0.291522,0.146613,No,0
syn_d320,syn_b145,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software|Healthcare,US|Mexico,66.515,505.353,3.365,52.217,600.392,10,0.4893,0,0,1,0.492796,0.5,1,0.739159,0.261666,0.14865,No,0
syn_d320,syn_b39,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Manufacturing|Consumer|Other,US,37.45,197.548,2.348,15.808,225.859,15,0.3575,1,0,1,0.185383,0.75,1,0.730739,0.496576,0.298239,No,0
syn_d320,syn_b28,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Manufacturing|Consumer,US,52.805,311.485,2.827,38.939,532.062,7,0.2754,0,0,1,0.436711,0.35,1,0.598805,0.308702,0.173325,Pursue,0
syn_d320,syn_b104,Other,Europe,66.7768,9.8275,121.8338,Strategic,Business Services|Manufacturing,US|UK,82.895,600.0,5.681,50.404,0.0,8,0.88,0,0,1,0.65,0.4,1,0.772735,0.400717,0.218185,IOI,1
syn_d320,syn_b53,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Manufacturing|Business Services,US|UK,7.639,63.414,1.0,8.377,175.051,17,0.2766,0,0,0,0.14368,0.85,0,0.283721,0.120781,0.037572,NDA,0
syn_d320,syn_b187,Other,Europe,66.7768,9.8275,121.8338,Strategic,Software|Consumer,US,25.0,150.0,1.37,20.195,0.0,24,0.6715,0,0,1,0.65,1.0,1,0.74678,0.327392,0.189448,Pursue,0
syn_d320,syn_b154,Other,Europe,66.7768,9.8275,121.8338,Strategic,Business Services,US,25.0,150.0,1.42,16.569,0.0,18,0.8838,0,0,1,0.65,0.9,1,0.789103,0.398263,0.256823,NDA,0
syn_d320,syn_b135,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Manufacturing,US,101.557,425.647,7.511,34.124,640.51,29,0.2684,0,0,1,0.525725,1.0,1,0.693378,0.453008,0.201032,Pursue,0
syn_d320,syn_b14,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software,US,50.297,237.041,3.092,25.362,377.421,24,0.3631,0,0,1,0.309784,1.0,1,0.711219,0.47659,0.205844,Pursue,0
syn_d320,syn_b114,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Consumer|Software,US|Mexico|Europe,38.722,285.801,2.658,26.863,506.322,12,0.4628,0,1,1,0.415584,0.6,1,0.785231,0.425271,0.311165,No,0
syn_d320,syn_b199,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software,US,30.892,112.966,2.072,10.215,315.415,11,0.4908,0,0,0,0.25889,0.55,1,0.51382,0.178022,0.065735,No,0
syn_d320,syn_b158,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software|Manufacturing,US,66.179,422.34,3.508,61.465,562.9,13,0.295,0,0,1,0.462023,0.65,1,0.715508,0.302212,0.112569,Pursue,0
syn_d320,syn_b122,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Business Services,US,22.104,128.903,1.256,12.193,322.232,23,0.4327,0,0,1,0.264485,1.0,1,0.563329,0.274699,0.1503,No,0
syn_d320,syn_b107,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Business Services|Healthcare,US,85.333,384.92,5.005,34.803,1004.769,10,0.3925,0,0,1,0.824705,0.5,1,0.760147,0.298782,0.171054,No,0
syn_d320,syn_b68,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Healthcare,US,12.88,82.092,1.0,9.557,136.539,20,0.254,0,0,0,0.11207,1.0,0,0.35371,0.149468,0.067729,Pursue,0
syn_d320,syn_b20,Other,Europe,66.7768,9.8275,121.8338,Strategic,Software|Consumer,US,25.0,150.0,1.44,18.812,0.0,22,0.8676,0,0,1,0.65,1.0,1,0.798043,0.449015,0.182539,Pursue,0
syn_d320,syn_b206,Other,Europe,66.7768,9.8275,121.8338,Strategic,Manufacturing|Software,US|UK,63.191,600.0,4.785,53.517,0.0,18,0.7057,0,0,1,0.65,0.9,1,0.801993,0.341483,0.226892,Pursue,0
syn_d320,syn_b197,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Software,US|Canada,50.753,172.326,2.795,23.785,277.26,24,0.3184,0,0,1,0.227572,1.0,1,0.710871,0.333562,0.164619,NDA,0
syn_d320,syn_b212,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Healthcare,US,16.214,88.693,1.0,10.646,227.219,16,0.4369,0,0,0,0.186499,0.8,1,0.502652,0.133034,0.042479,No,0
syn_d320,syn_b249,Other,Europe,66.7768,9.8275,121.8338,Private Equity,Consumer,US,38.63,170.917,3.132,13.323,211.228,19,0.3691,0,0,1,0.173374,0.95,1,0.69209,0.344134,0.152989,Pursue,0
syn_d320,syn_b234,Other,Europe,66.7768,9.8275,121.8338,Strategic,Business Services|Other,US|Canada,25.0,250.0,1.772,22.454,0.0,12,0.6644,1,0,1,0.65,0.6,1,0.767382,0.435216,0.281557,No,0
syn_d321,syn_b193,Consumer,US,2.1795,0.5926,4.377,Private Equity,Consumer|Business Services,US,210.704,800.0,11.882,128.734,3803.138,28,0.4593,1,1,0,1.0,1.0,0,0.85088,0.541967,0.331676,IOI,1
syn_d321,syn_b211,Consumer,US,2.1795,0.5926,4.377,Private Equity,Healthcare|Manufacturing,US|Europe,31.875,123.538,1.901,13.903,172.483,7,0.4743,0,1,0,1.0,0.35,0,0.738322,0.407512,0.21371,No,0
syn_d321,syn_b188,Consumer,US,2.1795,0.5926,4.377,Private Equity,Healthcare|Consumer,US|Europe,79.25,325.643,4.785,29.512,380.308,28,0.4404,1,1,0,1.0,1.0,0,0.891186,0.673008,0.486115,No,0
syn_d321,syn_b59,Consumer,US,2.1795,0.5926,4.377,Strategic,Healthcare|Software,US|Europe,39.972,400.0,2.309,32.9,0.0,24,0.7835,0,1,0,0.65,1.0,0,0.730442,0.42631,0.192707,No,0
syn_d321,syn_b45,Consumer,US,2.1795,0.5926,4.377,Strategic,Healthcare,US,50.436,400.0,3.073,38.151,0.0,10,0.6537,0,1,0,0.65,0.5,0,0.680828,0.402237,0.149706,NDA,0
syn_d321,syn_b229,Consumer,US,2.1795,0.5926,4.377,Private Equity,Consumer|Software,US|Canada,136.587,769.123,8.357,86.83,1330.031,12,0.3041,1,1,0,1.0,0.6,0,0.867671,0.456486,0.307536,Pursue,0
syn_d321,syn_b153,Consumer,US,2.1795,0.5926,4.377,Private Equity,Software,US|UK,132.978,800.0,10.201,77.445,1212.772,14,0.4624,0,1,0,1.0,0.7,0,0.759344,0.401951,0.238938,No,0
syn_d321,syn_b174,Consumer,US,2.1795,0.5926,4.377,Private Equity,Business Services|Software,US|UK,13.695,106.659,1.0,13.389,159.856,18,0.4368,0,1,0,1.0,0.9,0,0.831121,0.537638,0.315615,NDA,0
syn_d321,syn_b217,Consumer,US,2.1795,0.5926,4.377,Private Equity,Manufacturing,US|Mexico|UK,140.248,576.842,7.452,54.298,1499.231,6,0.4144,0,1,0,1.0,0.3,0,0.839596,0.437208,0.174172,No,0
syn_d321,syn_b77,Consumer,US,2.1795,0.5926,4.377,Private Equity,Consumer,US|Canada,22.519,147.539,1.166,13.932,363.623,6,0.4436,1,1,0,1.0,0.3,0,0.742321,0.381381,0.28159,IOI,1
syn_d321,syn_b247,Consumer,US,2.1795,0.5926,4.377,Strategic,Manufacturing,US,25.0,150.0,1.94,13.365,0.0,22,0.8953,0,1,0,0.65,1.0,0,0.689696,0.37626,0.203237,Pursue,0
syn_d321,syn_b156,Consumer,US,2.1795,0.5926,4.377,Private Equity,Business Services|Healthcare,US,18.254,150.757,1.295,18.405,237.405,29,0.3187,0,1,0,1.0,1.0,0,0.77303,0.37618,0.194324,Pursue,0
syn_d321,syn_b208,Consumer,US,2.1795,0.5926,4.377,Private Equity,Manufacturing,US|Europe,9.88,36.869,1.0,4.925,75.0,25,0.2643,0,1,0,1.0,1.0,0,0.83471,0.359682,0.166483,NDA,0
syn_d321,syn_b196,Consumer,US,2.1795,0.5926,4.377,Private Equity,Business Services|Software,US|Mexico,46.345,158.223,2.706,15.32,294.119,9,0.4666,0,1,0,1.0,0.45,0,0.800903,0.428996,0.242806,Pursue,0
syn_d321,syn_b85,Consumer,US,2.1795,0.5926,4.377,Private Equity,Business Services|Manufacturing,US,13.503,79.197,1.0,6.548,215.973,23,0.2735,0,1,0,1.0,1.0,0,0.834245,0.365754,0.220875,Pursue,0
syn_d321,syn_b186,Consumer,US,2.1795,0.5926,4.377,Private Equity,Business Services|Consumer,US,22.509,161.242,1.646,20.769,383.388,22,0.377,1,1,0,1.0,1.0,0,0.884332,0.480314,0.357618,Pursue,0
syn_d321,syn_b65,Consumer,US,2.1795,0.5926,4.377,Strategic,Software|Healthcare,US,49.397,400.0,3.843,53.727,0.0,11,0.8095,0,1,0,0.65,0.55,0,0.662018,0.319646,0.156613,IOI,1
syn_d321,syn_b202,Consumer,US,2.1795,0.5926,4.377,Private Equity,Software,US|Europe,39.655,195.377,2.538,23.755,227.645,25,0.2686,0,1,0,1.0,1.0,0,0.851819,0.496514,0.263112,Pursue,0
syn_d321,syn_b177,Consumer,US,2.1795,0.5926,4.377,Private Equity,Manufacturing|Software,US,72.216,425.88,4.448,53.111,557.472,18,0.4794,0,1,0,1.0,0.9,0,0.780794,0.395226,0.231836,Pursue,0
